recipe_id,name,category,cuisine,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,calories_per_serving,rating,ingredients,instructions,author,date_created,is_vegetarian,is_vegan,is_gluten_free,is_dairy_free,is_full_meal,is_lunch,is_dinner,is_sweet
471,Traditional Korean Soup,Soup,Korean,Sautéing,Medium,27,152,179,8,287,3.8,"oil, meat, grains, beans, vegetables, broth, herbs, mushrooms, lemon, spices, lime",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Cook using sautéing method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Christopher Campos,2024-03-11,False,True,False,True,True,True,True,False
472,Classic Japanese Dinner,Dinner,Japanese,Boiling,Medium,34,31,65,4,197,4.7,"pepper, oil, beef",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Donna Price,2025-03-25,False,False,False,True,True,False,True,False
473,Classic American Main Course,Main Course,American,Microwaving,Hard,11,106,117,12,663,3.8,"oil, beef, rice",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Rinse rice and cook with appropriate liquid ratio. Cook using microwaving method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Wyatt Mack,2025-09-28,False,True,True,True,True,True,True,False
474,Homestyle French Beverage,Beverage,French,Grilling,Easy,35,25,60,4,413,4.5,"pepper, oil, juice, soda, water, tea, alcohol, coffee, potatoes, lime, lemon, herbs",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using grilling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Brandon Santiago,2025-01-22,False,False,True,True,True,False,False,False
475,French Appetizer,Appetizer,French,Raw,Hard,57,27,84,8,352,4.1,"oil, onion, cheese, olives, bread, nuts, crackers",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using raw method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Richard Kennedy,2024-03-04,False,False,True,False,False,True,True,False
476,Mexican Dinner,Dinner,Mexican,Boiling,Hard,8,61,69,7,791,3.5,"butter, vegetables, fish, beef, rice, chicken, pasta, bell peppers, herbs, potatoes",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Vanessa Perez,2025-02-18,True,True,True,False,True,False,True,True
477,Classic Mexican Lunch,Lunch,Mexican,Frying,Easy,13,97,110,7,486,3.1,"oil, onion, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Boil water and cook pasta according to package directions. Cook using frying method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Amanda Patel,2025-01-06,False,True,False,True,True,True,False,False
478,Thai Dinner,Dinner,Thai,Raw,Easy,46,152,198,10,634,3.1,"butter, rice, chicken, beef, fish, vegetables, pasta, potatoes",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using raw method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Kaitlin Salas,2024-11-18,False,False,True,True,False,False,True,False
479,Homestyle Chinese Lunch,Lunch,Chinese,Microwaving,Hard,42,154,196,12,425,4.9,"garlic, pepper, butter, pasta, fish, rice, chicken, vegetables, beef, lime",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using microwaving method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Marie Mathews,2025-04-02,False,False,False,False,False,True,False,False
480,Traditional Japanese Soup,Soup,Japanese,Grilling,Medium,31,126,157,12,449,4.2,"onion, garlic, oil, meat, herbs, broth, vegetables, grains, beans, onions",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Cook using grilling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Dr. Angel Richardson,2023-11-25,False,True,False,True,False,True,True,False
481,Middle Eastern Beverage,Beverage,Middle Eastern,Roasting,Hard,56,156,212,3,463,4.8,"oil, garlic, butter, juice, coffee, soda, alcohol, water, tea",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using roasting method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Richard Stuart,2024-10-28,False,True,False,True,True,True,False,True
482,Homestyle Spanish Soup,Soup,Spanish,Steaming,Easy,33,166,199,7,658,3.7,"salt, butter, vegetables, herbs, beans, grains, meat, broth",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Jacob Johnson,2025-05-22,True,True,True,False,False,True,True,False
483,Traditional Japanese Soup,Soup,Japanese,Baking,Hard,19,132,151,3,718,3.9,"butter, onion, garlic, broth, beans, vegetables, herbs, meat, grains",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Cook using baking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Jose Turner,2025-02-15,True,False,True,False,False,True,True,False
484,Mexican Appetizer,Appetizer,Mexican,Baking,Hard,56,30,86,3,472,4.5,"onion, olives, dips, crackers, bread, cheese, nuts, lime, spinach",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using baking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Andrea Taylor,2025-05-03,False,True,False,True,False,True,True,False
485,Traditional Greek Dessert,Dessert,Greek,Boiling,Easy,31,154,185,7,720,3.3,"pepper, onion, chocolate, fruits, eggs, flour, sugar, cream",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Leslie Mills,2025-07-11,True,False,False,True,True,True,True,True
486,Classic Spanish Snack,Snack,Spanish,Boiling,Hard,41,22,63,8,595,4.3,"garlic, oil, beef, chicken, rice, fish, vegetables, pasta, spices, mushrooms, bell peppers",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Eric Lynch,2024-12-13,False,True,False,True,False,False,False,False
487,Traditional Japanese Breakfast,Breakfast,Japanese,Baking,Easy,19,41,60,1,694,3.7,"oil, bacon, cereal, eggs, milk, toast, fruits, bell peppers, carrots, lemon, spices",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using baking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Katie Wilson,2025-08-28,False,True,True,False,False,False,True,False
488,Homestyle American Breakfast,Breakfast,American,Steaming,Hard,40,80,120,2,584,4.1,"salt, oil, pepper, cereal, toast, fruits, milk, bacon",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Jon Paul Jr.,2025-05-13,False,False,True,True,False,True,False,True
489,Greek Dinner,Dinner,Greek,Slow Cooking,Easy,28,34,62,5,507,4.2,"salt, chicken, fish, rice, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using slow cooking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,David Coleman,2023-11-08,False,False,False,True,True,False,True,False
490,Classic Italian Appetizer,Appetizer,Italian,Frying,Easy,41,145,186,8,258,3.2,"oil, cheese, crackers, olives, nuts, dips, bread, spices, spinach",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using frying method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,James Foster,2025-02-24,False,False,False,False,True,True,True,False
491,Authentic Mexican Salad,Salad,Mexican,Boiling,Medium,36,39,75,9,404,3.5,"salt, pepper, cheese, dressing, tomatoes, cucumbers, nuts, lettuce, spinach, bell peppers, carrots, lemon",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Brandon Nash,2024-06-10,True,False,False,True,False,True,False,False
492,Authentic Middle Eastern Main Course,Main Course,Middle Eastern,Slow Cooking,Easy,13,39,52,2,325,3.4,"onion, beef, vegetables, pasta, rice, chicken, fish, carrots, potatoes",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Sauté vegetables until tender but still crisp. Rinse rice and cook with appropriate liquid ratio. Boil water and cook pasta according to package directions. Cook using slow cooking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Kelsey Anderson,2025-06-29,True,True,True,False,True,True,True,False
493,Italian Salad,Salad,Italian,Boiling,Easy,21,178,199,10,536,3.7,"pepper, butter, salt, cheese, dressing, lettuce, nuts, cucumbers",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using boiling method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Matthew Stewart,2023-10-30,True,False,True,True,False,True,True,False
494,Authentic French Salad,Salad,French,Steaming,Hard,25,26,51,3,798,4.3,"garlic, pepper, onion, cucumbers, nuts, dressing, tomatoes",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using steaming method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Erica Phillips,2023-12-26,False,False,False,False,True,True,False,False
495,Classic French Appetizer,Appetizer,French,Slow Cooking,Easy,40,10,50,9,381,3.7,"butter, garlic, nuts, cheese, bread, dips, olives",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Cook using slow cooking method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Ann Armstrong,2023-12-31,True,False,True,True,False,True,True,False
496,Mexican Main Course,Main Course,Mexican,Sautéing,Hard,46,138,184,3,399,3.2,"butter, pepper, onion, chicken, beef, pasta",Prepare all ingredients by washing and chopping as needed. Season the main ingredients with salt and pepper. Boil water and cook pasta according to package directions. Cook using sautéing method for optimal flavor. Taste and adjust seasoning as needed. Garnish and serve immediately.,Cassandra Harris,2024-04-05,False,True,False,False,False,True,True,False
